2016-07-01	38	25.128906999998435
2016-06-30	27	217.23046800000157
2016-06-29	39	238.66015699999843
2016-06-28	37	219.21093699999983
2016-06-27	32	-214.9707039999994
2016-06-24	36	-545.8808590000008
2016-06-23	38	166.96093699999983
2016-06-22	40	-51.839844000001904
2016-06-21	32	2.4003909999992175
2016-06-20	35	68.0
2016-06-17	35	-58.279296999997314
2016-06-16	33	130.86914000000252
2016-06-15	40	-63.480468999998266
2016-06-14	40	-35.949219000001904
2016-06-13	43	-98.01953100000173
2016-06-10	37	-73.48046800000157
2016-06-09	43	15.208984000000783
2016-06-08	35	73.140625
2016-06-07	41	2.0585940000019036
2016-06-06	33	94.640625
2016-06-03	36	7.2597659999992175
2016-06-02	42	49.50976599999922
2016-06-01	41	35.11914099999922
2016-05-31	33	-104.30078100000173
2016-05-27	31	46.371093999998266
2016-05-26	35	-31.230469000001904
2016-05-25	38	116.41992200000095
2016-05-24	34	180.8613280000027
2016-05-23	38	-14.109373999999661
2016-05-20	35	63.61914099999922
2016-05-19	33	-78.75976500000252
2016-05-18	37	25.339843999998266
2016-05-17	30	-171.4804690000019
2016-05-16	40	178.95117200000095
2016-05-13	35	-175.7988289999994
2016-05-12	33	9.380859000000783
2016-05-11	38	-207.91015600000173
2016-05-10	36	201.68945299999905
2016-05-09	32	-37.93945299999905
2016-05-06	42	90.33007799999905
2016-05-05	34	-3.7695309999980964
2016-05-04	36	-83.75976500000252
2016-05-03	39	-119.83984399999827
2016-05-02	42	107.38085900000078
2016-04-29	35	-39.449218999998266
2016-04-28	39	-193.12109300000157
2016-04-27	35	45.410156000001734
2016-04-26	36	2.939452999999048
2016-04-25	34	-13.699218999998266
2016-04-22	36	18.699218999998266
2016-04-21	31	-110.32031299999653
2016-04-20	32	36.77929700000095
2016-04-19	31	41.5
2016-04-18	35	113.96093700000347
2016-04-15	32	-28.488280999998096
2016-04-14	40	14.17968800000017
2016-04-13	37	166.61914099999922
2016-04-12	34	149.91015600000173
2016-04-11	37	-30.07031299999653
2016-04-08	36	21.57031300000017
2016-04-07	32	-145.31835900000078
2016-04-06	37	110.60156200000347
2016-04-05	33	-114.70898500000112
2016-04-04	36	-62.390625
2016-04-01	35	131.00976599999922
2016-03-31	38	-30.96093700000347
2016-03-30	38	64.30078100000173
2016-03-29	33	120.52929700000095
2016-03-28	35	9.310547000000952
2016-03-24	42	30.400390999999217
2016-03-23	35	-86.22070300000269
2016-03-22	35	-20.14062600000034
2016-03-21	40	34.16992200000095
2016-03-18	43	120.81054700000095
2016-03-17	36	160.109375
2016-03-16	33	76.41992200000095
2016-03-15	30	34.378906000001734
2016-03-14	38	21.640625
2016-03-11	37	198.32031300000017
2016-03-10	38	-10.919922000000952
2016-03-09	32	31.189452999999048
2016-03-08	37	-86.57031300000017
2016-03-07	33	82.66015699999843
2016-03-04	35	61.769531000001734
2016-03-03	34	47.730468999998266
2016-03-02	34	48.15038999999888
2016-03-01	38	319.4101559999981
2016-02-29	35	-117.65039099999922
2016-02-26	34	-72.72851599999922
2016-02-25	35	192.90820299999905
2016-02-24	39	66.15039000000252
2016-02-23	40	-178.61132799999905
2016-02-22	37	203.52929700000095
2016-02-19	33	-18.970703999999387
2016-02-18	32	-70.33007799999905
2016-02-17	36	235.84960899999896
2016-02-16	41	184.0205079999996
2016-02-12	35	282.2197269999997
2016-02-11	49	-237.64062399999966
2016-02-10	33	-120.87011799999891
2016-02-09	35	8.969726999999693
2016-02-08	38	-120.45996099999866
2016-02-05	41	-212.97949199999857
2016-02-04	33	86.91015599999992
2016-02-03	41	150.45996100000048
2016-02-02	41	-266.67089900000065
2016-02-01	35	-4.451171000000613
2016-01-29	34	376.0410150000025
2016-01-28	32	109.359375
2016-01-27	35	-224.2802730000003
2016-01-26	32	274.07031300000017
2016-01-25	31	-201.24023400000078
2016-01-22	34	172.41015699999843
2016-01-21	42	113.80957099999978
2016-01-20	40	-222.70996099999866
2016-01-19	39	6.569336000000476
2016-01-15	34	-366.25
2016-01-14	39	220.04003900000134
2016-01-13	35	-375.22070300000087
2016-01-12	35	97.11132799999905
2016-01-11	50	39.860350999999355
2016-01-08	35	-172.7197270000015
2016-01-07	38	-374.2597659999992
2016-01-06	33	-248.32031199999983
2016-01-05	37	11.160156000001734
2016-01-04	34	-256.5410159999992
2015-12-31	52	-165.63085900000078
2015-12-30	38	-108.07031199999983
2015-12-29	40	173.61132799999905
2015-12-28	32	-7.390625
2015-12-24	35	-41.089843999998266
2015-12-23	36	174.97851599999922
2015-12-22	33	163.71875
2015-12-21	37	96.67968800000017
2015-12-18	29	-366.4882809999981
2015-12-17	36	-260.69921800000157
2015-12-16	35	218.24023499999748
2015-12-15	31	150.13085900000078
2015-12-14	32	91.390625
2015-12-11	37	-309.53906199999983
2015-12-10	37	81.58007799999905
2015-12-09	32	-65.87890699999843
2015-12-08	37	-135.99023400000078
2015-12-07	39	-114.98046800000157
2015-12-04	41	364.9511710000006
2015-12-03	36	-263.9003899999989
2015-12-02	37	-153.46093699999983
2015-12-01	32	168.62890600000173
2015-11-30	41	-82.91992199999731
2015-11-27	34	7.351563000000169
2015-11-25	36	-7.419922000000952
2015-11-24	43	41.28906199999983
2015-11-23	42	-30.92968699999983
2015-11-20	37	91.06054700000095
2015-11-19	39	-7.080077999999048
2015-11-18	30	251.66992200000095
2015-11-17	42	2.5097659999992175
2015-11-16	38	253.07031300000017
2015-11-13	38	-194.00976599999922
2015-11-12	35	-243.85937600000034
2015-11-11	40	-67.27929700000095
2015-11-10	31	34.08007899999939
